order_number,quantity,unit_price,line_number,sales,order_date,status,quarter,month,year,product_line,suggested_retail_price,product_code,customer_name,phone,address_line1,address_line2,city,state,postal_code,country,territory,contact_last_name,contact_first_name,deal_size,order_year,order_month,order_day,order_quarter,order_day_of_week,line_total,margin,margin_percentage
10203,20,100.0,6,2254.8,2003-12-02,Shipped,4,12,2003,Classic Cars,117,S12_3380,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,Small,2003,12,2,4,1,2000.0,-17.0,-14.529914529914532
10212,39,100.0,16,4946.76,2004-01-16,Shipped,1,1,2004,Classic Cars,117,S12_3380,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,Medium,2004,1,16,1,4,3900.0,-17.0,-14.529914529914532
10225,25,99.82,7,2495.5,2004-02-22,Shipped,1,2,2004,Classic Cars,117,S12_3380,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,Unknown,1203,Switzerland,EMEA,Holz,Michael,Small,2004,2,22,1,6,2495.5,-17.180000000000007,-14.683760683760688
10238,29,100.0,1,3167.38,2004-04-09,Shipped,2,4,2004,Classic Cars,117,S12_3380,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,Unknown,1734,Denmark,EMEA,Petersen,Jytte,Medium,2004,4,9,2,4,2900.0,-17.0,-14.529914529914532
10253,22,100.0,11,2402.84,2004-06-01,Cancelled,2,6,2004,Classic Cars,117,S12_3380,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,Unknown,WX1 6LT,UK,EMEA,Devon,Elizabeth,Small,2004,6,1,2,1,2200.0,-17.0,-14.529914529914532
10266,22,100.0,12,2454.54,2004-07-06,Shipped,3,7,2004,Classic Cars,117,S12_3380,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,Unknown,42100,Italy,EMEA,Moroni,Maurizio,Small,2004,7,6,3,1,2200.0,-17.0,-14.529914529914532
10276,47,100.0,1,5464.69,2004-08-02,Shipped,3,8,2004,Classic Cars,117,S12_3380,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,USA,,Barajas,Miguel,Medium,2004,8,2,3,0,4700.0,-17.0,-14.529914529914532
10287,45,100.0,10,4756.5,2004-08-30,Shipped,3,8,2004,Classic Cars,117,S12_3380,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,Unknown,1203,Switzerland,EMEA,Holz,Michael,Medium,2004,8,30,3,0,4500.0,-17.0,-14.529914529914532
10300,29,100.0,3,3984.6,2003-10-04,Shipped,4,10,2003,Classic Cars,117,S12_3380,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,Unknown,60528,Germany,EMEA,Keitel,Roland,Medium,2003,10,4,4,5,2900.0,-17.0,-14.529914529914532
10310,24,100.0,8,3100.32,2004-10-16,Shipped,4,10,2004,Classic Cars,117,S12_3380,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,Unknown,50739,Germany,EMEA,Pfalzheim,Henriette,Medium,2004,10,16,4,5,2400.0,-17.0,-14.529914529914532
10320,35,100.0,1,4850.3,2004-11-03,Shipped,4,11,2004,Classic Cars,117,S12_3380,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvgen  8,,Lule,Unknown,S-958 22,Sweden,EMEA,Berglund,Christina,Medium,2004,11,3,4,2,3500.0,-17.0,-14.529914529914532
10329,46,83.63,13,3846.98,2004-11-15,Shipped,4,11,2004,Classic Cars,117,S12_3380,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,Medium,2004,11,15,4,0,3846.9799999999996,-33.370000000000005,-28.521367521367523
10341,44,95.93,1,4220.92,2004-11-24,Shipped,4,11,2004,Classic Cars,117,S12_3380,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,Unknown,5020,Austria,EMEA,Pipps,Georg,Medium,2004,11,24,4,2,4220.92,-21.069999999999993,-18.008547008547
10363,34,96.73,4,3288.82,2005-01-06,Shipped,1,1,2005,Classic Cars,117,S12_3380,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,Unknown,FIN-02271,Finland,EMEA,Suominen,Kalle,Medium,2005,1,6,1,3,3288.82,-20.269999999999996,-17.32478632478632
10376,35,100.0,1,3987.2,2005-02-08,Shipped,1,2,2005,Classic Cars,117,S12_3380,Boards & Toys Co.,3105552373,4097 Douglas Av.,,Glendale,CA,92561,USA,,Young,Leslie,Medium,2005,2,8,1,1,3500.0,-17.0,-14.529914529914532
10389,25,72.38,6,1809.5,2005-03-03,Shipped,1,3,2005,Classic Cars,117,S12_3380,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,Unknown,S-844 67,Sweden,EMEA,Larsson,Maria,Small,2005,3,3,1,3,1809.5,-44.620000000000005,-38.136752136752136
10419,10,100.0,11,1092.2,2005-05-17,Shipped,2,5,2005,Classic Cars,117,S12_3380,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,Unknown,5020,Austria,EMEA,Pipps,Georg,Small,2005,5,17,2,1,1000.0,-17.0,-14.529914529914532
10105,29,100.0,14,4566.05,2003-02-11,Shipped,1,2,2003,Classic Cars,173,S12_3891,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,Unknown,1734,Denmark,EMEA,Petersen,Jytte,Medium,2003,2,11,1,1,2900.0,-73.0,-42.19653179190752
10117,39,100.0,8,5938.14,2003-04-16,Shipped,2,4,2003,Classic Cars,173,S12_3891,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,Unknown,79903,Singapore,Japan,Natividad,Eric,Medium,2003,4,16,2,2,3900.0,-73.0,-42.19653179190752
10127,42,100.0,1,8138.76,2003-06-03,Shipped,2,6,2003,Classic Cars,173,S12_3891,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Large,2003,6,3,2,1,4200.0,-73.0,-42.19653179190752
10142,46,100.0,11,9470.94,2003-08-08,Shipped,3,8,2003,Classic Cars,173,S12_3891,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Large,2003,8,8,3,4,4600.0,-73.0,-42.19653179190752
10153,49,100.0,10,7036.89,2003-09-28,Shipped,3,9,2003,Classic Cars,173,S12_3891,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,Large,2003,9,28,3,6,4900.0,-73.0,-42.19653179190752
10165,27,100.0,2,5559.03,2003-10-22,Shipped,4,10,2003,Classic Cars,173,S12_3891,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,Unknown,79903,Singapore,Japan,Natividad,Eric,Medium,2003,10,22,4,2,2700.0,-73.0,-42.19653179190752
10176,50,100.0,1,7872.5,2003-11-06,Shipped,4,11,2003,Classic Cars,173,S12_3891,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,Unknown,42100,Italy,EMEA,Moroni,Maurizio,Large,2003,11,6,4,3,5000.0,-73.0,-42.19653179190752
10185,43,100.0,12,7886.2,2003-11-14,Shipped,4,11,2003,Classic Cars,173,S12_3891,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,Large,2003,11,14,4,4,4300.0,-73.0,-42.19653179190752
10196,38,100.0,4,7232.16,2003-11-26,Shipped,4,11,2003,Classic Cars,173,S12_3891,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,,Murphy,Leslie,Large,2003,11,26,4,2,3800.0,-73.0,-42.19653179190752
10208,20,100.0,12,3114.4,2004-01-02,Shipped,1,1,2004,Classic Cars,173,S12_3891,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,Unknown,69004,France,EMEA,Saveley,Mary,Medium,2004,1,2,1,4,2000.0,-73.0,-42.19653179190752
10220,27,100.0,1,5045.22,2004-02-12,Shipped,1,2,2004,Classic Cars,173,S12_3891,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,Unknown,2,Ireland,EMEA,Cassidy,Dean,Medium,2004,2,12,1,3,2700.0,-73.0,-42.19653179190752
10231,49,100.0,1,6952.12,2004-03-19,Shipped,1,3,2004,Classic Cars,173,S12_3891,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",,Madrid,Unknown,28023,Spain,EMEA,Fernandez,Jesus,Medium,2004,3,19,1,4,4900.0,-73.0,-42.19653179190752
10247,27,100.0,1,4157.73,2004-05-05,Shipped,2,5,2004,Classic Cars,173,S12_3891,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,Unknown,FIN-02271,Finland,EMEA,Suominen,Kalle,Medium,2004,5,5,2,2,2700.0,-73.0,-42.19653179190752
10272,39,100.0,1,7962.24,2004-07-20,Shipped,3,7,2004,Classic Cars,173,S12_3891,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,Yu,Kyung,Large,2004,7,20,3,1,3900.0,-73.0,-42.19653179190752
10282,24,100.0,4,3778.8,2004-08-20,Shipped,3,8,2004,Classic Cars,173,S12_3891,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,2004,8,20,3,4,2400.0,-73.0,-42.19653179190752
10293,45,100.0,7,8253.0,2004-09-09,Shipped,3,9,2004,Classic Cars,173,S12_3891,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,Unknown,10100,Italy,EMEA,Accorti,Paolo,Large,2004,9,9,3,3,4500.0,-73.0,-42.19653179190752
10306,20,100.0,12,3633.4,2004-10-14,Shipped,4,10,2004,Classic Cars,173,S12_3891,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,Unknown,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium,2004,10,14,4,3,2000.0,-73.0,-42.19653179190752
10314,36,100.0,4,6913.8,2004-10-22,Shipped,4,10,2004,Classic Cars,173,S12_3891,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,Unknown,8200,Denmark,EMEA,Ibsen,Palle,Medium,2004,10,22,4,4,3600.0,-73.0,-42.19653179190752
10325,24,100.0,1,2583.6,2004-11-05,Shipped,4,11,2004,Classic Cars,173,S12_3891,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,Unknown,4110,Norway,EMEA,Bergulfsen,Jonas,Small,2004,11,5,4,4,2400.0,-73.0,-42.19653179190752
10336,49,63.38,1,3105.62,2004-11-20,Shipped,4,11,2004,Classic Cars,173,S12_3891,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,Unknown,75012,France,EMEA,Bertrand,Marie,Medium,2004,11,20,4,5,3105.6200000000003,-109.62,-63.36416184971099
10349,26,100.0,10,4408.56,2004-12-01,Shipped,4,12,2004,Classic Cars,173,S12_3891,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Medium,2004,12,1,4,2,2600.0,-73.0,-42.19653179190752
10359,49,62.09,5,3042.41,2004-12-15,Shipped,4,12,2004,Classic Cars,173,S12_3891,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,Unknown,51100,France,EMEA,Henriot,Paul,Medium,2004,12,15,4,2,3042.4100000000003,-110.91,-64.10982658959537
10372,34,100.0,1,5941.5,2005-01-26,Shipped,1,1,2005,Classic Cars,173,S12_3891,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Medium,2005,1,26,1,2,3400.0,-73.0,-42.19653179190752
10382,34,95.35,12,3241.9,2005-02-17,Shipped,1,2,2005,Classic Cars,173,S12_3891,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,2005,2,17,1,3,3241.8999999999996,-77.65,-44.884393063583815
10396,33,100.0,3,6109.29,2005-03-23,Shipped,1,3,2005,Classic Cars,173,S12_3891,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,2005,3,23,1,2,3300.0,-73.0,-42.19653179190752
10413,22,100.0,1,3387.78,2005-05-05,Shipped,2,5,2005,Classic Cars,173,S12_3891,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,,King,Julie,Medium,2005,5,5,2,3,2200.0,-73.0,-42.19653179190752
10108,39,89.38,7,3485.82,2003-03-03,Shipped,1,3,2003,Classic Cars,79,S12_3990,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,Unknown,1227 MM,Philippines,Japan,Cruz,Arnold,Medium,2003,3,3,1,0,3485.8199999999997,10.379999999999995,13.13924050632911
10122,32,63.84,11,2042.88,2003-05-08,Shipped,2,5,2003,Classic Cars,79,S12_3990,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,Unknown,13008,France,EMEA,Lebihan,Laurence,Small,2003,5,8,2,3,2042.88,-15.159999999999997,-19.189873417721515
10135,24,75.01,8,1800.24,2003-07-02,Shipped,3,7,2003,Classic Cars,79,S12_3990,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,2003,7,2,3,2,1800.2400000000002,-3.989999999999995,-5.050632911392398
10147,21,63.84,8,1340.64,2003-09-05,Shipped,3,9,2003,Classic Cars,79,S12_3990,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,,Nelson,Allen,Small,2003,9,5,3,4,1340.64,-15.159999999999997,-19.189873417721515
10159,24,73.42,3,1762.08,2003-10-10,Shipped,4,10,2003,Classic Cars,79,S12_3990,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,Small,2003,10,10,4,4,1762.08,-5.579999999999998,-7.063291139240505
10169,36,63.84,3,2298.24,2003-11-04,Shipped,4,11,2003,Classic Cars,79,S12_3990,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,2003,11,4,4,1,2298.2400000000002,-15.159999999999997,-19.189873417721515
10181,20,81.4,15,1628.0,2003-11-12,Shipped,4,11,2003,Classic Cars,79,S12_3990,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,Unknown,N 5804,Norway,EMEA,Oeztan,Veysel,Small,2003,11,12,4,2,1628.0,2.4000000000000057,3.037974683544311
10191,30,64.64,4,1939.2,2003-11-20,Shipped,4,11,2003,Classic Cars,79,S12_3990,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,Unknown,50739,Germany,EMEA,Pfalzheim,Henriette,Small,2003,11,20,4,3,1939.2,-14.36,-18.177215189873415
10203,44,82.99,9,3651.56,2003-12-02,Shipped,4,12,2003,Classic Cars,79,S12_3990,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,Medium,2003,12,2,4,1,3651.56,3.989999999999995,5.050632911392398
10211,28,92.57,3,2591.96,2004-01-15,Shipped,1,1,2004,Classic Cars,79,S12_3990,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,Unknown,75016,France,EMEA,Perrier,Dominique,Small,2004,1,15,1,3,2591.96,13.569999999999993,17.17721518987341
10225,37,77.41,10,2864.17,2004-02-22,Shipped,1,2,2004,Classic Cars,79,S12_3990,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,Unknown,1203,Switzerland,EMEA,Holz,Michael,Small,2004,2,22,1,6,2864.17,-1.5900000000000034,-2.0126582278481053
10238,20,74.21,4,1484.2,2004-04-09,Shipped,2,4,2004,Classic Cars,79,S12_3990,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,Unknown,1734,Denmark,EMEA,Petersen,Jytte,Small,2004,4,9,2,4,1484.1999999999998,-4.790000000000006,-6.063291139240514
10253,25,90.17,14,2254.25,2004-06-01,Cancelled,2,6,2004,Classic Cars,79,S12_3990,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,Unknown,WX1 6LT,UK,EMEA,Devon,Elizabeth,Small,2004,6,1,2,1,2254.25,11.170000000000002,14.139240506329115
10266,35,76.61,15,2681.35,2004-07-06,Shipped,3,7,2004,Classic Cars,79,S12_3990,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,Unknown,42100,Italy,EMEA,Moroni,Maurizio,Small,2004,7,6,3,1,2681.35,-2.3900000000000006,-3.025316455696203
10276,38,83.79,4,3184.02,2004-08-02,Shipped,3,8,2004,Classic Cars,79,S12_3990,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,USA,,Barajas,Miguel,Medium,2004,8,2,3,0,3184.0200000000004,4.790000000000006,6.063291139240514
10287,41,69.43,13,2846.63,2004-08-30,Shipped,3,8,2004,Classic Cars,79,S12_3990,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,Unknown,1203,Switzerland,EMEA,Holz,Michael,Small,2004,8,30,3,0,2846.63,-9.569999999999993,-12.113924050632903
10300,22,76.61,6,1685.42,2003-10-04,Shipped,4,10,2003,Classic Cars,79,S12_3990,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,Unknown,60528,Germany,EMEA,Keitel,Roland,Small,2003,10,4,4,5,1685.42,-2.3900000000000006,-3.025316455696203
10310,49,81.4,11,3988.6,2004-10-16,Shipped,4,10,2004,Classic Cars,79,S12_3990,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,Unknown,50739,Germany,EMEA,Pfalzheim,Henriette,Medium,2004,10,16,4,5,3988.6000000000004,2.4000000000000057,3.037974683544311
10320,38,73.42,4,2789.96,2004-11-03,Shipped,4,11,2004,Classic Cars,79,S12_3990,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvgen  8,,Lule,Unknown,S-958 22,Sweden,EMEA,Berglund,Christina,Small,2004,11,3,4,2,2789.96,-5.579999999999998,-7.063291139240505
10329,33,100.0,14,3607.56,2004-11-15,Shipped,4,11,2004,Classic Cars,79,S12_3990,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,Medium,2004,11,15,4,0,3300.0,21.0,26.582278481012654
10341,36,93.56,10,3368.16,2004-11-24,Shipped,4,11,2004,Classic Cars,79,S12_3990,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,Unknown,5020,Austria,EMEA,Pipps,Georg,Medium,2004,11,24,4,2,3368.16,14.560000000000002,18.430379746835445
10363,34,81.62,5,2775.08,2005-01-06,Shipped,1,1,2005,Classic Cars,79,S12_3990,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,Unknown,FIN-02271,Finland,EMEA,Suominen,Kalle,Small,2005,1,6,1,3,2775.08,2.6200000000000045,3.3164556962025373
10377,24,67.83,5,1627.92,2005-02-09,Shipped,1,2,2005,Classic Cars,79,S12_3990,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,Unknown,21240,Finland,EMEA,Karttunen,Matti,Small,2005,2,9,1,2,1627.92,-11.170000000000002,-14.139240506329115
10389,36,70.26,7,2529.36,2005-03-03,Shipped,1,3,2005,Classic Cars,79,S12_3990,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,Unknown,S-844 67,Sweden,EMEA,Larsson,Maria,Small,2005,3,3,1,3,2529.36,-8.739999999999995,-11.0632911392405
10419,34,90.17,14,3065.78,2005-05-17,Shipped,2,5,2005,Classic Cars,79,S12_3990,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,Unknown,5020,Austria,EMEA,Pipps,Georg,Medium,2005,5,17,2,1,3065.78,11.170000000000002,14.139240506329115
10104,41,100.0,9,4615.78,2003-01-31,Shipped,1,1,2003,Trucks and Buses,118,S12_4473,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,Medium,2003,1,31,1,4,4100.0,-18.0,-15.254237288135593
10115,46,100.0,5,5723.78,2003-04-04,Shipped,2,4,2003,Trucks and Buses,118,S12_4473,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,,Hernandez,Maria,Medium,2003,4,4,2,4,4600.0,-18.0,-15.254237288135593
10127,24,100.0,11,2559.6,2003-06-03,Shipped,2,6,2003,Trucks and Buses,118,S12_4473,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Small,2003,6,3,2,1,2400.0,-18.0,-15.254237288135593
10141,21,100.0,5,2140.11,2003-08-01,Shipped,3,8,2003,Trucks and Buses,118,S12_4473,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,Unknown,FIN-02271,Finland,EMEA,Suominen,Kalle,Small,2003,8,1,3,4,2100.0,-18.0,-15.254237288135593
10151,24,100.0,3,3327.6,2003-09-21,Shipped,3,9,2003,Trucks and Buses,118,S12_4473,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,Unknown,90110,Finland,EMEA,Koskitalo,Pirkko,Medium,2003,9,21,3,6,2400.0,-18.0,-15.254237288135593
10165,48,100.0,12,6825.6,2003-10-22,Shipped,4,10,2003,Trucks and Buses,118,S12_4473,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,Unknown,79903,Singapore,Japan,Natividad,Eric,Medium,2003,10,22,4,2,4800.0,-18.0,-15.254237288135593
10175,26,100.0,1,3543.28,2003-11-06,Shipped,4,11,2003,Trucks and Buses,118,S12_4473,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,Unknown,WX3 6FW,UK,EMEA,Brown,Ann,Medium,2003,11,6,4,3,2600.0,-18.0,-15.254237288135593
10184,37,100.0,6,4516.22,2003-11-14,Shipped,4,11,2003,Trucks and Buses,118,S12_4473,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",,Sevilla,Unknown,41101,Spain,EMEA,Roel,Jose Pedro,Medium,2003,11,14,4,4,3700.0,-18.0,-15.254237288135593
10195,49,100.0,6,6445.46,2003-11-25,Shipped,4,11,2003,Trucks and Buses,118,S12_4473,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,,Frick,Steve,Medium,2003,11,25,4,1,4900.0,-18.0,-15.254237288135593
10207,34,99.54,7,3384.36,2003-12-09,Shipped,4,12,2003,Trucks and Buses,118,S12_4473,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,,Franco,Valarie,Medium,2003,12,9,4,1,3384.36,-18.459999999999994,-15.644067796610164
10219,48,100.0,2,4891.68,2004-02-10,Shipped,1,2,2004,Trucks and Buses,118,S12_4473,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,,Brisbane,CA,94217,USA,,Taylor,Sue,Medium,2004,2,10,1,1,4800.0,-18.0,-15.254237288135593
10229,36,100.0,1,4521.96,2004-03-11,Shipped,1,3,2004,Trucks and Buses,118,S12_4473,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,2004,3,11,1,3,3600.0,-18.0,-15.254237288135593
10246,46,100.0,5,5069.66,2004-05-05,Shipped,2,5,2004,Trucks and Buses,118,S12_4473,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,Medium,2004,5,5,2,2,4600.0,-18.0,-15.254237288135593
10259,46,100.0,4,6541.2,2004-06-15,Shipped,2,6,2004,Trucks and Buses,118,S12_4473,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Unknown,69045,Singapore,APAC,Victorino,Wendy,Medium,2004,6,15,2,1,4600.0,-18.0,-15.254237288135593
10271,31,97.17,5,3012.27,2004-07-20,Shipped,3,7,2004,Trucks and Buses,118,S12_4473,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,2004,7,20,3,1,3012.27,-20.83,-17.652542372881356
10281,41,100.0,1,5247.18,2004-08-19,Shipped,3,8,2004,Trucks and Buses,118,S12_4473,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,Yu,Kyung,Medium,2004,8,19,3,3,4100.0,-18.0,-15.254237288135593
10292,21,100.0,8,2214.87,2004-09-08,Shipped,3,9,2004,Trucks and Buses,118,S12_4473,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,Small,2004,9,8,3,2,2100.0,-18.0,-15.254237288135593
10305,38,100.0,5,4773.18,2004-10-13,Shipped,4,10,2004,Trucks and Buses,118,S12_4473,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,,Hernandez,Marta,Medium,2004,10,13,4,2,3800.0,-18.0,-15.254237288135593
10314,45,100.0,14,6185.7,2004-10-22,Shipped,4,10,2004,Trucks and Buses,118,S12_4473,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,Unknown,8200,Denmark,EMEA,Ibsen,Palle,Medium,2004,10,22,4,4,4500.0,-18.0,-15.254237288135593
10324,26,58.38,7,1517.88,2004-11-05,Shipped,4,11,2004,Trucks and Buses,118,S12_4473,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,,Frick,Michael,Small,2004,11,5,4,4,1517.88,-59.62,-50.52542372881356
10336,38,100.0,3,6372.6,2004-11-20,Shipped,4,11,2004,Trucks and Buses,118,S12_4473,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,Unknown,75012,France,EMEA,Bertrand,Marie,Medium,2004,11,20,4,5,3800.0,-18.0,-15.254237288135593
10349,48,100.0,9,5232.96,2004-12-01,Shipped,4,12,2004,Trucks and Buses,118,S12_4473,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Medium,2004,12,1,4,2,4800.0,-18.0,-15.254237288135593
10358,42,64.16,9,2694.72,2004-12-10,Shipped,4,12,2004,Trucks and Buses,118,S12_4473,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,Small,2004,12,10,4,4,2694.72,-53.84,-45.6271186440678
10371,49,35.71,4,1749.79,2005-01-23,Shipped,1,1,2005,Trucks and Buses,118,S12_4473,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,2005,1,23,1,6,1749.79,-82.28999999999999,-69.73728813559322
